fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase*period_type*year
POPULAR SELECCIÓN FI*POP SEL CLASE A*2017 T4*2017-07-01*2017-12-31*4*0.6000000000000001*0.0**80946.38*1134.0*0.0*7848149.0*False*118.0444*0.34**0.34*0.04****True*T*2017
POPULAR SELECCIÓN FI*POP SEL CLASE I*2017*2017-01-01*2017-12-31*4*0.675*0.0**320881.445*7.5*0.0*40787749.0*False*128.4421*0.35**0.35*0.03****True*Y*2017
POPULAR SELECCIÓN FI*POP SEL CLASE I*2017 T2*2017-01-01*2017-06-30*4*1.29*0.0**332885.91000000003*6.0*0.0*41015998.0*False*126.5123*0.08000000000000002**0.08000000000000002*0.0****True*T*2017
POPULAR SELECCIÓN FI*POP SEL CLASE I*2017 T4*2017-07-01*2017-12-31*4*0.6000000000000001*0.0**309734.93999999994*9.0*0.0*40787749.0*False*128.4421*0.09**0.09*0.01****True*T*2017
POPULAR SELECCIÓN FI*POP SEL CLASE A*2018 T2*2018-01-01*2018-06-30*4*0.24000000000000002*0.0**62711.830000000016*302.0*0.0*8086279.0*False*115.6503*0.34**0.34*0.030000000000000006****True*T*2018
POPULAR SELECCIÓN FI*POP SEL CLASE I*2018 T2*2018-01-01*2018-06-30*4*0.24000000000000002*0.0**314949.92000000004*8.0*0.0*39857007.0*False*126.538*0.08000000000000002**0.08000000000000002*0.0****True*T*2018
POPULAR SELECCIÓN FI*POP SEL CLASE A*2019*2019-01-01*2019-12-31*4*0.27*0.0**44115.08*219.5*0.0*4663998.0*False*117.8557*1.35**1.35*0.15000000000000002****True*Y*2019
POPULAR SELECCIÓN FI*POP SEL CLASE A*2019 T2*2019-01-01*2019-06-30*4*0.52*0.0**47580.659999999996*230.0*0.0*5597725.0*False*115.0462*0.34**0.34*0.030000000000000006****True*T*2019
POPULAR SELECCIÓN FI*POP SEL CLASE A*2019 T4*2019-07-01*2019-12-31*4*0.35*0.0**35906.83*174.0*0.0*4663998.0*False*117.8557*0.34**0.34*0.04****True*T*2019
POPULAR SELECCIÓN FI*POP SEL CLASE I*2019*2019-01-01*2019-12-31*4*0.27*0.0**46473.91*5.0*0.0*6094669.0*False*131.1417*0.35**0.35*0.03****True*Y*2019
POPULAR SELECCIÓN FI*POP SEL CLASE I*2019 T2*2019-01-01*2019-06-30*4*0.52*0.0**38391.87000000001*4.0*0.0*5915885.0*False*127.2948*0.08000000000000002**0.08000000000000002*0.0****True*T*2019
POPULAR SELECCIÓN FI*POP SEL CLASE I*2019 T4*2019-07-01*2019-12-31*4*0.35*0.0**46473.91*5.0*0.0*6094669.0*False*131.1417*0.09**0.09*0.01****True*T*2019
