fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2011 S2*2011-07-01*2011-12-31*Bajo*0.0*0.78**1361952.21*502*0.0*8183016*false*6.0083*0.23**0.23*0.02****False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2012 S2*2012-07-01*2012-12-31*1 en una escala del 1 al 7*0.0*1.79**3019286.38*1106*0.0*18992801*false*6.2905*0.6**0.6*0.05*2.4*2.56*0.33*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2012 T3*2012-07-01*2012-09-30*1 en una escala del 1 al 7*0.0*2.04**3126839.14*1139*0.0*19208767*false*6.1432*0.3**0.3*0.03*3.23*7.36*0.33*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2012 S1*2012-01-01*2012-06-30*1 en una escala del 1 al 7*0.3*2.18**3238995.68*1164*0.0*19274673*false*5.9508*0.59**0.59*0.05*-4.4*5.67*0.33*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2012 T1*2012-01-01*2012-03-31*1 en una escala del 1 al 7*0.32*2.35**3301118.22*1196*0.0*20547709*false*6.2245*0.29**0.29*0.02*3.6*3.43*0.32*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2013 S2*2013-07-01*2013-12-31*1 en una escala del 1 al 7*0.0*1.02**2831921.41*1033*0.0*18907359*false*6.6765*0.61**0.61*0.05*1.21*0.8*0.33*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2013 T3*2013-07-01*2013-09-30*1 en una escala del 1 al 7*0.0*1.01**2904335.39*1053*0.0*19159391*false*6.5968*0.3**0.3*0.03*1.32*1.15*0.33*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2013 S1*2013-01-01*2013-06-30*1 en una escala del 1 al 7*0.35*1.09**2939398.26*1072*0.0*19137801*false*6.5108*0.6**0.6*0.05*0.77*1.73*0.33*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2013 T1*2013-01-01*2013-03-31*1 en una escala del 1 al 7*0.0*1.17**2974258.39*1084*0.0*19216372*false*6.4609*0.3**0.3*0.02*2.71*2.02*0.32*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2014 T3*2014-07-01*2014-09-30*1 en una escala del 1 al 7*0.0*1.02**2679253.71*994*0.0*18056904*false*6.7395*0.3**0.3*0.03*-0.03*0.21*0.33*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2014 S1*2014-01-01*2014-06-30*1 en una escala del 1 al 7*0.46*1.0**2740313.74*1000*0.0*18473658*false*6.7414*0.6**0.6*0.05*0.25*0.39*0.33*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2015-VI F.I.*2014 T1*2014-01-01*2014-03-31*1 en una escala del 1 al 7*0.35*1.0**2763480.33*1013*0.0*18583368*false*6.7246*0.3**0.3*0.02*0.72*0.63*0.33*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2018 S2*2018-07-01*2018-12-31*3 en una escala del 1 al 7*0.0*0.0**8557235.57*2371*0.0*60496122*false*7.0696*0.1**0.1*0.03*0.13*0.38*0.07*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2018 T3*2018-07-01*2018-09-30*3 en una escala del 1 al 7*0.0*0.0**8607812.58*2389*0.0*60775630*false*7.0605*0.05**0.05*0.01*-0.17*0.48*0.07*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2018 S1*2018-01-01*2018-06-30*3 en una escala del 1 al 7*0.0*0.0**8845682.62*2442*0.0*62564471*false*7.0729*0.1**0.1*0.02*-0.37*1.0*0.06*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2018 T1*2018-01-01*2018-03-31*3 en una escala del 1 al 7*0.0*0.0**8893767.54*2435*0.0*63138002*false*7.0991*0.05**0.05*0.01*0.37*0.68*0.06*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2019 T3*2019-07-01*2019-09-30*3 en una escala del 1 al 7*0.01*-0.13**8313429.93*2334*0.0*58745978*false*7.0664*0.05**0.05*0.01*-0.07*0.25*0.07*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2019 S1*2019-01-01*2019-06-30*3 en una escala del 1 al 7*0.0*-0.11**8461473.14*2385*0.0*59831026*false*7.071*0.1**0.1*0.02*-0.07*0.28*0.06*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2019 T1*2019-01-01*2019-03-31*3 en una escala del 1 al 7*0.0*-0.12**8516491.29*2386*0.0*60265210*false*7.0763*0.05**0.05*0.01*0.09*0.47*0.06*False
UNIFOND HORIZONTE 2026, FI*UNIFOND HORIZONTE 2026,FI*2020 T3*2020-07-01*2020-09-30*3 en una escala del 1 al 7*0.84*-0.2**7323235.66*2045*0.0*51371418*false*7.0149*0.04**0.04*0.01***0.05*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2020 S1*2020-01-01*2020-06-30*3 en una escala del 1 al 7*0.0*-0.15**8170908.15*2330*0.0*57399150*false*7.0248*0.1**0.1*0.02*-0.08*0.24*0.06*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2020 T1*2020-01-01*2020-03-31*3 en una escala del 1 al 7*0.0*-0.15**8235862.65*2333*0.0*57901014*false*7.0304*0.05**0.05*0.01*-0.32*0.38*0.06*False
UNIFOND HORIZONTE 2026, FI*UNIFOND 2020-IX, F.I.*2019 S2*2019-07-01*2019-12-31*3 en una escala del 1 al 7*0.0*-0.14**8285685.23*2325*0.0*58439484*false*7.0531*0.1**0.1*0.03*-0.19*0.16*0.07*False
