UNIFOND MODERADO, FI*UNIFOND MODERADO F.I.*2016 S2*2016-07-01*2016-12-31*3 (de una escala de 1 a 7).*0.89*0.0**6247634.19*14337*0.0*423054862*false*67.7144*0.5**0.5*0.03*0.62*1.99*0.36*False
UNIFOND MODERADO, FI*UNIFOND MODERADO F.I.*2016 T3*2016-07-01*2016-09-30*3 (de una escala de 1 a 7).*0.44*0.0**6535750.45*14934*0.0*439855870*false*67.3*0.25**0.25*0.01*0.39*1.64*0.36*False
UNIFOND MODERADO, FI*UNIFOND MODERADO F.I.*2016 S1*2016-01-01*2016-06-30*3 (de una escala de 1 a 7).*1.24*0.0**6553198.16*14874*0.0*439302066*false*67.0363*0.43**0.43*0.02*-0.65*2.23*0.34*False
UNIFOND MODERADO, FI*UNIFOND MODERADO F.I.*2016 T1*2016-01-01*2016-03-31*3 (de una escala de 1 a 7).*0.54*0.0**6360686.51*14485*0.0*429187809*false*67.4751*0.18**0.18*0.01*-1.04*1.81*0.3*False
UNIFOND MODERADO, FI*UNIFOND MODERADO F.I.*2017 S2*2017-07-01*2017-12-31*3 (de una escala de 1 a 7).*0.6*0.0**8606663.99*18681*0.0*595466053*false*69.1866*0.5**0.5*0.03*0.49*1.61*0.39*False
UNIFOND MODERADO, FI*UNIFOND MODERADO F.I.*2017 T3*2017-07-01*2017-09-30*3 (de una escala de 1 a 7).*0.36*0.0**7957729.13*17440*0.0*547907278*false*68.8522*0.25**0.25*0.01***0.41*False
UNIFOND MODERADO, FI*UNIFOND MODERADO F.I.*2017 S1*2017-01-01*2017-06-30*3 (de una escala de 1 a 7).*0.88*-0.01**7428030.48*16459*0.0*506686447*false*68.2128*0.49**0.49*0.02*0.31*1.29*0.38*False
UNIFOND MODERADO, FI*UNIFOND MODERADO F.I.*2017 T1*2017-01-01*2017-03-31*3 (de una escala de 1 a 7).*0.26*-0.02**6548525.0*14727*0.0*445317638*false*68.0027*0.24**0.24*0.01*0.43*1.09*0.36*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2018 S2*2018-07-01*2018-12-31*3 (de una escala de 1 a 7).*1.31*-0.14**8509764.68*18276*0.0*543725127*false*63.8943*0.5**0.5*0.03***0.38*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2018 T3*2018-07-01*2018-09-30*3 (de una escala de 1 a 7).*0.74*0.0**8935714.36*19115*0.0*603609314*false*67.5502*0.25**0.25*0.01*0.17*2.06*0.39*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2018 S1*2018-01-01*2018-06-30*3 (de una escala de 1 a 7).*1.5*0.0**9127808.6*19428*0.0*615516847*false*67.4331*0.49**0.49*0.02*-1.14*3.43*0.41*False
UNIFOND MODERADO, FI*UNIFOND MODERADO F.I.*2018 T1*2018-01-01*2018-03-31*3 (de una escala de 1 a 7).*0.79*0.0**9001017.02*19288*0.0*613992490*false*68.2137*0.24**0.24*0.01*-1.41*4.4*0.39*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2019 T3*2019-07-01*2019-09-30*3 en una escala de 1 a 7.*0.42*-0.08**8365907.55*18101*0.0*557840027*false*66.6802*0.25**0.25*0.01*0.31*2.3*0.4*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2019 S1*2019-01-01*2019-06-30*3 en una escala de 1 a 7.*1.21*-0.08**8535239.41*18449*0.0*567376445*false*66.4746*0.5**0.5*0.02*1.0*2.01*0.39*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2019 T1*2019-01-01*2019-03-31*3 en una escala de 1 a 7.*0.64*-0.07**8304883.89*17872*0.0*546593838*false*65.816*0.25**0.25*0.01*3.01*2.32*0.36*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2020 T3*2020-07-01*2020-09-30*3 en una escala de 1 a 7.*0.1*-0.16**7597977.78*16573*0.0*516948034*false*68.0376*0.25**0.25*0.01*2.68*3.25*0.38*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2020 S1*2020-01-01*2020-06-30*3 en una escala de 1 a 7.*0.67*-0.11**7583048.71*16574*0.0*502461233*false*66.2611*0.5**0.5*0.02*7.46*5.76*0.38*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2020 T1*2020-01-01*2020-03-31*3 en una escala de 1 a 7.*0.19*-0.09**7688836.31*16788*0.0*474095956*false*61.6603*0.25**0.25*0.01*-8.38*9.32*0.39*False
UNIFOND MODERADO, FI*UNIFOND MODERADO, FI*2019 S2*2019-07-01*2019-12-31*3 en una escala de 1 a 7.*0.61*-0.1**8133995.2*17727*0.0*547407669*false*67.2987*0.5**0.5*0.03*0.93*1.96*0.39*False
